30.04.2019	15:00:00
h	°C	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
134,05854	21,2	8,05176	8,21289	7,08984	8,08594	8,06641	7,84668	7,44141	8,06152	8,42285	7,73926	8,72070	8,56445	8,77930	7,86133	8,69629	8,49121	7,56836	7,24121	7,66602	8,20801	7,69043	8,33008	7,46094	8,11523	8,41309	7,99805	8,00781	8,06152	7,32910	7,71484	7,88574	0,05371
134,06687	21,2	8,03711	8,20313	7,08008	8,06641	8,04688	7,83203	7,43164	8,05176	8,41797	7,72949	8,71582	8,53516	8,75488	7,83691	8,67676	8,47656	7,54883	7,25098	7,65625	8,18848	7,67090	8,31543	7,45117	8,10059	8,39844	7,99316	8,00293	8,06152	7,32910	7,71484	7,88574	0,05371
134,07521	21,2	8,01758	8,17871	7,06543	8,04688	8,03711	7,82715	7,41699	8,05176	8,41797	7,72949	8,66699	8,50586	8,72559	7,81250	8,64746	8,46680	7,53418	7,24609	7,63184	8,17383	7,66113	8,30566	7,44141	8,08594	8,37891	7,99316	7,99805	8,05176	7,33398	7,71484	7,88574	0,05371
134,08354	21,1	8,00293	8,15918	7,04590	8,03223	8,00781	7,82715	7,40234	8,05176	8,41797	7,70996	8,62305	8,47656	8,70117	7,78809	8,61816	8,44238	7,50977	7,23633	7,61719	8,15430	7,64648	8,29102	7,42676	8,07129	8,36914	7,98828	7,99316	8,05176	7,33398	7,71484	7,88574	0,05371
134,09187	21,2	7,97363	8,12988	7,02637	8,01270	7,98340	7,82227	7,39258	8,04199	8,41309	7,70996	8,59375	8,43750	8,66699	7,74902	8,58887	8,42285	7,49512	7,21680	7,59766	8,12988	7,63672	8,27637	7,40723	8,05664	8,34961	7,98828	7,98340	8,04688	7,33887	7,71484	7,89063	0,05371
134,10021	21,1	7,95410	8,11035	7,00195	7,98828	7,95898	7,81250	7,38281	8,04199	8,41309	7,70020	8,58398	8,39844	8,62793	7,72461	8,55469	8,39844	7,47070	7,20215	7,56836	8,12012	7,62207	8,25684	7,40234	8,04199	8,33008	7,98828	7,97852	8,03711	7,34375	7,71484	7,89063	0,05371
134,10855	21,1	7,93457	8,08594	6,97754	7,96387	7,92480	7,80762	7,37305	8,03223	8,40332	7,69043	8,50098	8,35449	8,58887	7,68555	8,52539	8,36914	7,44629	7,18262	7,54395	8,09570	7,61230	8,24219	7,38770	8,02734	8,31543	7,97852	7,96875	8,03223	7,34375	7,71484	7,89063	0,05371
134,11688	21,1	7,90527	8,05176	6,94824	7,92969	7,89063	7,78809	7,36328	8,02734	8,40332	7,67578	8,47656	8,31543	8,54980	7,65625	8,49121	8,34473	7,42188	7,16797	7,51953	8,07617	7,60254	8,23242	7,37793	8,01270	8,30566	7,97363	7,95898	8,02246	7,34375	7,71484	7,88574	0,05859
134,12522	21,1	7,88574	8,02734	6,92871	7,89551	7,85645	7,79297	7,34863	8,02246	8,39844	7,67090	8,44238	8,27148	8,51563	7,62207	8,45703	8,31055	7,39258	7,14355	7,48047	8,04688	7,58789	8,21777	7,36328	7,99805	8,29102	7,97363	7,95410	8,01270	7,34863	7,71484	7,88086	0,05371
134,13355	21,1	7,86133	7,99805	6,90918	7,87109	7,83203	7,77832	7,33887	8,01270	8,39355	7,66113	8,41797	8,24219	8,48633	7,59277	8,41797	8,27637	7,36816	7,09961	7,45605	8,01758	7,57813	8,20313	7,34863	7,98828	8,28125	7,96875	7,93945	8,00781	7,34375	7,71484	7,88086	0,05371
134,14188	21,1	7,83203	7,96387	6,87988	7,84668	7,79785	7,76367	7,32422	8,00781	8,39844	7,65137	8,41309	8,20801	8,44238	7,55859	8,37891	8,23730	7,32422	7,07520	7,42676	7,98340	7,56348	8,19336	7,33887	7,96875	8,26172	7,95898	7,92969	7,99805	7,33887	7,71484	7,87109	0,05371
134,15022	21,1	7,80273	7,91992	6,84570	7,80762	7,75391	7,76855	7,31445	8,01270	8,38867	7,64160	8,36426	8,16406	8,40820	7,52441	8,34961	8,20313	7,29004	7,04590	7,39258	7,95410	7,55859	8,18359	7,33887	7,95410	8,24707	7,95410	7,91992	7,98340	7,33887	7,71484	7,87109	0,05371
134,15855	21,1	7,77832	7,90039	6,81641	7,77344	7,72461	7,75391	7,30957	8,00293	8,38867	7,62207	8,33496	8,12500	8,37891	7,49023	8,31055	8,16895	7,26074	7,01660	7,35352	7,91992	7,54395	8,17383	7,32422	7,94922	8,23730	7,94922	7,91016	7,97852	7,33398	7,71484	7,86133	0,05371
134,16689	21,1	7,76367	7,86621	6,79199	7,73926	7,70508	7,73926	7,29492	7,99316	8,38379	7,61230	8,29590	8,08594	8,33984	7,46094	8,28125	8,13477	7,21680	6,99707	7,31934	7,89551	7,53906	8,16406	7,31445	7,93945	8,23730	7,93945	7,89551	7,96875	7,33887	7,70996	7,86133	0,05371
134,17523	21,1	7,73926	7,84180	6,76270	7,70996	7,66602	7,73438	7,28516	7,97852	8,37402	7,61230	8,26172	8,04199	8,30566	7,42676	8,25684	8,10547	7,18750	6,97266	7,29980	7,86133	7,52930	8,15918	7,30469	7,93457	8,22266	7,93457	7,88574	7,95898	7,33398	7,70996	7,85645	0,05371
134,18356	21,1	7,70508	7,79785	6,73828	7,68066	7,62695	7,72461	7,27051	7,96875	8,36914	7,59766	8,20801	8,00293	8,26172	7,39258	8,21777	8,07129	7,15820	6,94336	7,27051	7,82227	7,52441	8,14941	7,29980	7,91992	8,20801	7,92480	7,87598	7,94922	7,32910	7,70996	7,84668	0,05371
134,19189	21,1	7,69043	7,77832	6,70410	7,64160	7,59766	7,72461	7,25098	7,96387	8,36914	7,59277	8,17383	7,96387	8,22266	7,36328	8,18359	8,03711	7,12402	6,91406	7,24121	7,80273	7,51953	8,13965	7,29004	7,91992	8,20313	7,91504	7,86133	7,93945	7,32422	7,70996	7,84180	0,05371
134,20023	21,1	7,65625	7,73926	6,66992	7,61719	7,56836	7,70996	7,24609	7,96387	8,36914	7,58789	8,14941	7,91504	8,17871	7,32910	8,14453	8,00781	7,09961	6,87988	7,20215	7,77344	7,50977	8,13477	7,28027	7,91016	8,19336	7,91016	7,85156	7,92969	7,32422	7,70996	7,83691	0,05371
134,20856	21,1	7,63672	7,71973	6,65039	7,57813	7,53906	7,70996	7,23633	7,95410	8,36426	7,57813	8,10547	7,87598	8,14453	7,29004	8,11035	7,97363	7,06543	6,85059	7,17773	7,74902	7,50488	8,12988	7,27539	7,90039	8,18359	7,90039	7,83691	7,92480	7,31934	7,70996	7,82715	0,05371
134,21690	21,1	7,60254	7,68555	6,62109	7,54883	7,51465	7,70508	7,22168	7,94434	8,35938	7,57324	8,07617	7,83203	8,10547	7,24609	8,06641	7,93945	7,03125	6,81641	7,14355	7,71973	7,50000	8,12012	7,26563	7,89063	8,17871	7,89551	7,82715	7,91504	7,31445	7,70996	7,81738	0,05371
134,22523	21,1	7,58301	7,66113	6,58691	7,52930	7,47559	7,69531	7,20703	7,94434	8,34473	7,56348	8,04688	7,78320	8,06641	7,20703	8,03223	7,91016	7,00195	6,81641	7,10938	7,69043	7,49512	8,12012	7,26074	7,88574	8,16895	7,89063	7,81250	7,90527	7,30957	7,70996	7,81250	0,05371
134,23357	21,1	7,55859	7,62695	6,56738	7,50000	7,44629	7,69043	7,19727	7,93457	8,34961	7,55859	7,99316	7,73926	8,01270	7,17285	7,98828	7,88086	6,98242	6,80176	7,08496	7,66602	7,49023	8,11035	7,25586	7,87598	8,15918	7,87598	7,80273	7,90039	7,30469	7,71484	7,80762	0,05859
134,24190	21,1	7,52930	7,60254	6,53809	7,46582	7,42188	7,68555	7,17773	7,92969	8,34473	7,54883	7,98828	7,68555	7,96875	7,12891	7,94922	7,84180	6,95801	6,78223	7,05078	7,64160	7,48047	8,10547	7,24609	7,86621	8,14941	7,87109	7,78809	7,89063	7,29980	7,71484	7,79785	0,05371
134,25024	21,1	7,50000	7,57324	6,50879	7,43164	7,37793	7,67578	7,16309	7,92969	8,33496	7,53418	7,94922	7,63184	7,91504	7,08984	7,91016	7,80762	6,91895	6,76758	7,02637	7,60742	7,47559	8,10059	7,23633	7,86133	8,14941	7,86133	7,77832	7,88086	7,29492	7,71973	7,79297	0,05371
134,25857	21,1	7,48047	7,54395	6,48438	7,40723	7,34863	7,66113	7,14844	7,91504	8,33008	7,52930	7,83691	7,58301	7,86133	7,04590	7,85645	7,78809	6,88477	6,73828	6,99707	7,58301	7,47070	8,09082	7,23145	7,85645	8,13965	7,85645	7,76367	7,86621	7,29004	7,71973	7,78320	0,05371
134,26690	21,1	7,46094	7,52930	6,45020	7,36328	7,31445	7,65137	7,13867	7,90527	8,32031	7,52441	7,85156	7,51953	7,80762	7,00684	7,80762	7,74902	6,86035	6,71387	6,96777	7,55371	7,47070	8,09082	7,22656	7,84668	8,13477	7,84180	7,74902	7,85645	7,28516	7,71973	7,77832	0,05371
134,27524	21,0	7,42676	7,48535	6,41602	7,33887	7,28027	7,64648	7,12891	7,89551	8,32031	7,50977	7,78809	7,45117	7,75879	6,95801	7,75879	7,71973	6,82129	6,66992	6,94824	7,51465	7,46094	8,07617	7,22656	7,84180	8,12500	7,83691	7,73926	7,84668	7,28027	7,71973	7,77344	0,05371
134,28357	21,0	7,40234	7,46582	6,39160	7,32422	7,24121	7,64160	7,11426	7,90039	8,31055	7,50000	7,73438	7,39746	7,69531	6,90430	7,70020	7,68555	6,79688	6,65039	6,91406	7,49023	7,46094	8,07129	7,21191	7,83203	8,11523	7,82715	7,72461	7,83691	7,27539	7,71973	7,75879	0,05371
134,29190	21,0	7,38770	7,43164	6,35742	7,28027	7,21191	7,62695	7,10449	7,88574	8,30566	7,50000	7,68555	7,32910	7,64160	6,85547	7,65137	7,66113	6,77734	6,62598	6,87988	7,46582	7,46094	8,06641	7,20703	7,83203	8,11523	7,81738	7,71484	7,82227	7,27051	7,71973	7,75879	0,05371
134,30024	21,0	7,34863	7,39746	6,33301	7,25098	7,18750	7,61230	7,08984	7,87598	8,30078	7,48535	7,62695	7,27051	7,57813	6,80176	7,60254	7,63184	6,73828	6,60645	6,86035	7,42676	7,46094	8,06152	7,20215	7,83203	8,10547	7,81250	7,69531	7,82227	7,26074	7,72461	7,74902	0,05371
134,30857	21,0	7,32422	7,36328	6,30859	7,22168	7,13867	7,59277	7,06543	7,87109	8,28613	7,47070	7,58789	7,20703	7,51465	6,75293	7,54883	7,60254	6,71387	6,58203	6,83105	7,41699	7,45117	8,05664	7,20703	7,83203	8,09570	7,79785	7,68555	7,81250	7,25098	7,72461	7,74414	0,05371
134,31690	21,0	7,29980	7,34863	6,26953	7,18750	7,12402	7,58301	7,06055	7,86621	8,29102	7,46094	7,51465	7,14844	7,44629	6,69922	7,49023	7,58301	6,68945	6,55273	6,80664	7,38770	7,44629	8,04199	7,18750	7,82715	8,09082	7,78809	7,67578	7,79785	7,24609	7,72461	7,73438	0,05371
134,32524	21,0	7,28027	7,30957	6,24512	7,16797	7,08496	7,57813	7,03613	7,85645	8,27637	7,45117	7,45605	7,07520	7,38770	6,64551	7,43164	7,55371	6,66016	6,52832	6,78223	7,34863	7,44141	8,03223	7,18750	7,81738	8,09082	7,77832	7,66113	7,78809	7,24121	7,72949	7,72949	0,05371
136,00020	20,9	8,19336	8,36426	7,27051	8,24707	8,26660	7,87598	7,58301	8,01270	7,90527	8,02246	9,09180	8,76465	8,93555	7,99316	8,80371	8,62793	7,69531	7,27539	7,78809	8,36426	7,71973	8,37402	7,54395	8,27637	8,50098	8,21289	8,48633	8,75000	7,57813	8,44238	8,18359	0,05371
136,00853	21,0	8,14453	8,32520	7,22168	8,20801	8,20801	7,85156	7,55371	8,00293	7,87598	7,99316	9,05273	8,75000	8,90625	7,97852	8,78906	8,59375	7,66113	7,28516	7,74902	8,32520	7,72461	8,36914	7,53418	8,27637	8,50098	8,20801	8,48145	8,74023	7,57813	8,44238	8,17383	0,05371
136,01687	21,0	8,10547	8,30078	7,18750	8,16895	8,17383	7,87598	7,55859	8,01270	7,87598	7,99805	9,03320	8,72559	8,88184	7,95410	8,76953	8,58398	7,64648	7,29492	7,73926	8,30566	7,71973	8,36914	7,53418	8,27148	8,50098	8,20801	8,47656	8,73535	7,57813	8,43750	8,16895	0,05371
136,02520	21,0	8,08594	8,29102	7,17285	8,16895	8,15918	7,86621	7,54883	7,99805	7,86133	7,98340	9,01855	8,69629	8,85254	7,92969	8,74512	8,57910	7,63184	7,29004	7,72461	8,29590	7,70508	8,35449	7,51953	8,27148	8,49121	8,20313	8,47168	8,73047	7,57813	8,43750	8,16895	0,05371
136,03353	21,0	8,07617	8,27637	7,15820	8,13965	8,13965	7,84668	7,52930	7,97363	7,84668	7,96387	9,00391	8,67188	8,83301	7,90527	8,72070	8,55957	7,61719	7,27539	7,70996	8,28125	7,68555	8,34961	7,51953	8,25684	8,47656	8,19824	8,46680	8,72559	7,57813	8,43262	8,15918	0,05371
136,04187	21,0	8,06152	8,26172	7,14844	8,12988	8,12500	7,83203	7,50977	7,95898	7,82715	7,95410	8,98926	8,64258	8,81348	7,89063	8,70117	8,54492	7,60254	7,27051	7,68555	8,26172	7,68066	8,34473	7,51465	8,25195	8,47656	8,19824	8,46680	8,72070	7,57324	8,43750	8,15918	0,05371
136,05020	21,0	8,04199	8,24707	7,12891	8,11035	8,10547	7,82227	7,50000	7,94434	7,81738	7,93945	8,95508	8,62305	8,79883	7,87109	8,68164	8,52051	7,58301	7,25098	7,67578	8,24707	7,67578	8,33496	7,50488	8,24219	8,46191	8,19336	8,46191	8,71582	7,57324	8,43262	8,15430	0,05371
136,05853	21,0	8,02734	8,22754	7,11426	8,09082	8,08594	7,81250	7,49023	7,93457	7,80273	7,92969	8,93555	8,59375	8,77441	7,85645	8,66211	8,50098	7,56348	7,24121	7,66602	8,23242	7,66113	8,33008	7,50000	8,23242	8,45215	8,19336	8,46191	8,71582	7,57324	8,43262	8,14941	0,05371
136,06687	21,0	8,01758	8,21289	7,09961	8,08105	8,06641	7,81250	7,47559	7,92969	7,80273	7,91504	8,92090	8,56934	8,75488	7,83203	8,63770	8,48633	7,54883	7,24609	7,64160	8,20801	7,65625	8,32031	7,49023	8,21289	8,43750	8,18848	8,45703	8,71094	7,57324	8,42773	8,14453	0,05371
136,07520	21,0	8,00293	8,19824	7,07520	8,06641	8,05176	7,80762	7,46582	7,92480	7,79297	7,91016	8,88672	8,54004	8,72559	7,80273	8,60840	8,46191	7,53418	7,24609	7,63184	8,18848	7,64648	8,30566	7,47559	8,20313	8,42285	8,18848	8,45703	8,70117	7,57324	8,42773	8,13965	0,05371
136,08353	21,0	7,97363	8,17383	7,05566	8,04199	8,02246	7,80762	7,46582	7,92480	7,78320	7,90527	8,66699	8,50098	8,68652	7,76855	8,57910	8,44727	7,50977	7,23633	7,61230	8,16895	7,63184	8,28613	7,47070	8,18848	8,40820	8,18359	8,45703	8,69629	7,56836	8,42285	8,13477	0,05371
136,09187	21,0	7,95410	8,14453	7,04102	8,00781	7,98828	7,81738	7,45605	7,92480	7,77832	7,90527	8,57422	8,46191	8,65234	7,73926	8,54492	8,42285	7,48535	7,22168	7,58301	8,14941	7,62207	8,26660	7,45117	8,16895	8,39355	8,18359	8,45215	8,69141	7,56836	8,42285	8,12988	0,05371
136,10020	21,0	7,92969	8,11035	7,01660	7,97852	7,96387	7,80273	7,44141	7,90039	7,76855	7,89551	8,52051	8,41797	8,60840	7,70020	8,51074	8,40332	7,46094	7,20215	7,55371	8,12012	7,60742	8,25684	7,43652	8,15430	8,36914	8,17871	8,44727	8,68164	7,56348	8,42285	8,12500	0,05859
136,10853	21,0	7,90039	8,08105	6,99219	7,94434	7,93457	7,79297	7,43164	7,90039	7,75391	7,89063	8,48145	8,37402	8,56934	7,66602	8,47168	8,36914	7,43164	7,17773	7,51953	8,09570	7,58789	8,24219	7,42188	8,13965	8,35938	8,17383	8,44238	8,67676	7,55859	8,41309	8,11035	0,05371
136,11687	21,0	7,87109	8,05176	6,96289	7,91992	7,89551	7,77832	7,41211	7,89063	7,75391	7,89063	8,43750	8,32520	8,53027	7,62695	8,43750	8,33984	7,40723	7,14355	7,49023	8,06152	7,57813	8,22266	7,40234	8,12500	8,34473	8,16895	8,43262	8,66211	7,54883	8,40820	8,10059	0,05371
136,12520	21,0	7,84180	8,02734	6,93848	7,88574	7,85156	7,77832	7,40234	7,88086	7,73926	7,87598	8,39844	8,28125	8,48145	7,58789	8,39844	8,31055	7,35840	7,11426	7,46582	8,02734	7,55859	8,21289	7,39258	8,11035	8,33008	8,16406	8,42773	8,65234	7,54395	8,40820	8,09082	0,05371
136,13354	21,1	7,81250	7,98828	6,90430	7,85645	7,81738	7,76367	7,38770	7,87109	7,72949	7,87109	8,36914	8,22754	8,44238	7,55859	8,35449	8,27148	7,32910	7,08496	7,43164	7,98828	7,55859	8,19824	7,37793	8,09082	8,31543	8,15918	8,41797	8,64258	7,53906	8,39355	8,06641	0,05371
136,14187	21,1	7,76855	7,94922	6,87500	7,81738	7,77344	7,75879	7,36816	7,87598	7,71484	7,85645	8,32520	8,17871	8,39844	7,51953	8,31543	8,23242	7,29004	7,05078	7,39258	7,95410	7,53906	8,18848	7,36328	8,07617	8,30078	8,15430	8,40820	8,63281	7,52930	8,39355	8,06152	0,05371
136,15021	21,1	7,74414	7,91016	6,83594	7,77344	7,72949	7,75391	7,35840	7,85645	7,70508	7,85156	8,27148	8,12988	8,34961	7,48047	8,28125	8,19824	7,24609	7,01172	7,34863	7,91016	7,51953	8,17383	7,35352	8,06641	8,29102	8,13477	8,39844	8,61328	7,51953	8,38379	8,04688	0,05371
136,15854	21,1	7,70508	7,87598	6,80664	7,73926	7,69043	7,74414	7,34375	7,84668	7,69531	7,84180	8,21777	8,07617	8,30566	7,44629	8,24219	8,16406	7,20703	6,98730	7,31445	7,87598	7,52930	8,16406	7,34375	8,05176	8,28125	8,12988	8,38867	8,59863	7,50977	8,37402	8,02734	0,05371
136,16688	21,1	7,66602	7,83203	6,76758	7,70508	7,66113	7,74414	7,32910	7,83203	7,68555	7,83691	8,18359	8,03711	8,25684	7,40723	8,19336	8,12988	7,17285	6,95801	7,28516	7,84668	7,50488	8,15430	7,33398	8,04199	8,26172	8,11523	8,37891	8,58398	7,50000	8,35938	8,01270	0,05371
136,17521	21,1	7,62695	7,80273	6,72363	7,67578	7,60742	7,73438	7,31934	7,82715	7,68066	7,83203	8,16895	7,98828	8,20801	7,36328	8,14941	8,09082	7,12891	6,92871	7,24609	7,80762	7,49512	8,15430	7,32422	8,02734	8,25195	8,11035	8,36914	8,56445	7,49023	8,34961	7,99805	0,05371
136,18355	21,1	7,59766	7,76367	6,70898	7,62695	7,56348	7,71484	7,30957	7,82227	7,66602	7,82227	8,11523	7,93945	8,16406	7,31934	8,10059	8,05176	7,09473	6,88477	7,20215	7,76855	7,49023	8,13477	7,31934	8,02246	8,24707	8,10059	8,35938	8,54980	7,47559	8,33984	7,97363	0,05371
136,19188	21,1	7,55859	7,73438	6,66992	7,59766	7,51953	7,70996	7,29004	7,81250	7,65625	7,80762	8,08594	7,88574	8,11035	7,27051	8,05176	8,01270	7,06543	6,85547	7,17773	7,72461	7,47559	8,12988	7,30957	8,01758	8,23242	8,08594	8,34961	8,52539	7,46582	8,32031	7,95410	0,05371
136,20022	21,1	7,52441	7,69043	6,64063	7,55859	7,48047	7,70508	7,27051	7,80762	7,63672	7,79785	8,06641	7,82715	8,06152	7,22656	8,00781	7,97363	7,02148	6,81641	7,13379	7,68555	7,46582	8,13965	7,29492	8,01758	8,21777	8,07617	8,33008	8,51563	7,45117	8,31055	7,92969	0,05371
136,20855	21,1	7,48047	7,64160	6,59668	7,50977	7,43164	7,70020	7,25586	7,79297	7,62695	7,79785	7,98828	7,77344	7,99805	7,18262	7,95410	7,95410	6,97754	6,78223	7,09473	7,64160	7,46094	8,11523	7,29004	8,00781	8,21289	8,06152	8,32031	8,49609	7,43652	8,30078	7,91016	0,05371
136,21689	21,1	7,44141	7,60742	6,55762	7,47559	7,38770	7,69043	7,24121	7,78809	7,61719	7,78320	7,93945	7,71484	7,93945	7,13379	7,90039	7,91016	6,94336	6,75293	7,05566	7,60742	7,45605	8,12012	7,28516	7,99316	8,20801	8,04199	8,30566	8,47656	7,42676	8,28613	7,88574	0,05859
136,22522	21,1	7,40234	7,55859	6,51855	7,43164	7,35352	7,67578	7,22168	7,77832	7,60254	7,77832	7,88574	7,65137	7,88574	7,08984	7,85645	7,87598	6,90430	6,73340	7,02148	7,56348	7,45117	8,11035	7,28516	7,99316	8,19824	8,03223	8,29102	8,45703	7,40723	8,26660	7,85645	0,05371
136,23356	21,1	7,36328	7,53418	6,48438	7,38770	7,30957	7,66602	7,20703	7,77344	7,58789	7,76855	7,83691	7,58301	7,81738	7,03613	7,81250	7,83203	6,86523	6,68945	6,97754	7,51465	7,44141	8,10059	7,27051	7,98828	8,19336	8,01758	8,27148	8,44238	7,39258	8,25684	7,84668	0,05371
136,24189	21,1	7,31934	7,50000	6,44531	7,35840	7,26563	7,65625	7,19238	7,75879	7,57324	7,75391	7,77344	7,51953	7,75879	6,97754	7,75391	7,79785	6,81641	6,66016	6,93359	7,47559	7,44141	8,09570	7,27051	7,97852	8,18359	8,00293	8,26172	8,41797	7,37305	8,23730	7,81738	0,05371
136,25023	21,1	7,28516	7,46582	6,40625	7,29980	7,21680	7,63672	7,18262	7,74902	7,55859	7,75391	7,71484	7,44629	7,69043	6,92383	7,69043	7,75391	6,77734	6,62598	6,88477	7,43164	7,43652	8,08594	7,26074	7,97363	8,17871	7,98340	8,24219	8,39844	7,35840	8,22266	7,80273	0,05371
136,25856	21,1	7,23633	7,40234	6,36230	7,25098	7,18262	7,63672	7,16797	7,73926	7,54395	7,72949	7,66602	7,37305	7,62207	6,86523	7,62695	7,71484	6,73828	6,59668	6,85547	7,39258	7,41211	8,07617	7,25098	7,96387	8,17383	7,96875	8,22754	8,36914	7,33887	8,19824	7,77344	0,05371
136,26690	21,1	7,20215	7,36328	6,31836	7,21191	7,12891	7,62695	7,13867	7,72461	7,52930	7,72461	7,59766	7,29004	7,54883	6,80664	7,56836	7,67578	6,69434	6,55273	6,82129	7,34863	7,41699	8,07617	7,25098	7,95898	8,16406	7,94922	8,20313	8,34473	7,32422	8,18359	7,75391	0,05371
136,27523	21,1	7,16797	7,32422	6,27930	7,16797	7,07031	7,60742	7,11914	7,71484	7,51953	7,70996	7,52930	7,21680	7,48535	6,74316	7,49512	7,62695	6,65039	6,51855	6,78223	7,29492	7,41211	8,06641	7,24609	7,94922	8,15430	7,93945	8,18848	8,32031	7,30957	8,16406	7,73438	0,05371
136,28356	21,1	7,11426	7,28027	6,24023	7,12402	7,02148	7,58789	7,10449	7,70508	7,49512	7,70020	7,46582	7,13379	7,40723	6,67969	7,43652	7,58789	6,61621	6,46973	6,73340	7,26074	7,41211	8,06152	7,24609	7,93945	8,15430	7,91992	8,17383	8,30078	7,28516	8,13965	7,70508	0,05859
136,29190	21,1	7,07031	7,22656	6,19141	7,08008	6,96777	7,57813	7,08496	7,69043	7,47559	7,68555	7,38770	7,04590	7,31934	6,61621	7,35840	7,55859	6,57715	6,43555	6,69922	7,20703	7,40234	8,05664	7,23633	7,93457	8,14453	7,90039	8,15430	8,27637	7,27051	8,12500	7,67090	0,05371
136,30023	21,1	7,03613	7,19238	6,14746	7,02637	6,91406	7,55859	7,06055	7,68555	7,47070	7,68066	7,31934	6,97266	7,23633	6,55273	7,28516	7,50977	6,52832	6,39648	6,65527	7,16309	7,40234	8,04688	7,22656	7,93457	8,13965	7,88086	8,12988	8,25195	7,25098	8,10547	7,66113	0,05371
136,30857	21,1	6,99219	7,14355	6,10352	6,97754	6,85547	7,55371	7,05078	7,66602	7,45117	7,67090	7,25586	6,87988	7,16797	6,47461	7,21680	7,47070	6,49414	6,34766	6,61133	7,12891	7,40234	8,04199	7,22168	7,93457	8,12988	7,86621	8,11035	8,22754	7,23145	8,09082	7,62207	0,05371
136,31690	21,1	6,94336	7,09473	6,06445	6,93359	6,81152	7,53418	7,02637	7,65625	7,43164	7,65625	7,17773	6,80664	7,08008	6,40625	7,13379	7,41699	6,44531	6,32324	6,58203	7,07520	7,39258	8,04199	7,21191	7,91992	8,12500	7,85156	8,09082	8,21289	7,21191	8,07617	7,60742	0,05371
136,32524	21,1	6,89941	7,06055	6,01563	6,89941	6,76758	7,51465	7,00195	7,64648	7,41699	7,64160	7,10449	6,72852	7,00195	6,33789	7,07520	7,38770	6,39160	6,28906	6,53320	7,03613	7,38281	8,02734	7,20703	7,91504	8,12012	7,83203	8,07129	8,18359	7,19727	8,05664	7,57813	0,05371
138,00020	21,1	8,21289	8,34961	7,22656	8,21777	8,25195	8,04199	7,35352	8,07617	8,47656	7,83203	9,14063	8,75977	8,93555	8,00781	8,85742	8,54980	7,70020	7,29492	7,76855	8,34473	7,74414	8,32520	7,49512	8,20313	8,49121	7,23633	8,35938	8,52051	7,58789	8,08594	8,02246	0,05859
138,00854	21,2	8,16895	8,31543	7,18262	8,17871	8,20801	8,01270	7,33398	8,06641	8,45215	7,80762	9,12598	8,74023	8,91602	7,98828	8,83301	8,50586	7,66113	7,28516	7,73438	8,31055	7,73926	8,32031	7,49023	8,20801	8,48633	7,24609	8,34473	8,51074	7,58301	8,09082	8,00293	0,05371
138,01687	21,2	8,12500	8,27637	7,14844	8,14941	8,16406	8,01758	7,34375	8,07617	8,46191	7,80762	9,09668	8,71582	8,90137	7,96387	8,80859	8,49121	7,65625	7,28516	7,71973	8,30078	7,73438	8,31543	7,48535	8,20801	8,48145	7,24121	8,32520	8,49609	7,57324	8,09082	7,98828	0,05859
138,02521	21,2	8,10547	8,26660	7,12891	8,13477	8,14941	8,00781	7,33398	8,07617	8,45703	7,79297	9,08203	8,68652	8,87695	7,93945	8,78418	8,47656	7,64160	7,28027	7,70996	8,28125	7,71973	8,31055	7,48047	8,19824	8,47168	7,24121	8,31543	8,48145	7,56348	8,09082	7,96387	0,05371
138,03354	21,2	8,09082	8,24707	7,11426	8,12500	8,12988	7,99805	7,32422	8,05664	8,43750	7,77832	9,04785	8,67188	8,85742	7,91992	8,76953	8,45703	7,62695	7,27051	7,69043	8,26660	7,70996	8,30566	7,47559	8,18848	8,46680	7,24121	8,30078	8,47168	7,56348	8,09082	7,95410	0,05371
138,04188	21,2	8,07617	8,22754	7,09961	8,10547	8,11035	7,97852	7,30957	8,04688	8,42773	7,76367	9,03320	8,65234	8,83789	7,90527	8,74512	8,44238	7,60742	7,26074	7,67578	8,25195	7,70508	8,30078	7,47070	8,17871	8,45703	7,23633	8,29102	8,46191	7,55859	8,09082	7,93457	0,05371
138,05021	21,2	8,05664	8,21289	7,08496	8,08594	8,09082	7,97363	7,29492	8,03223	8,43262	7,74414	9,02344	8,63770	8,82813	7,89063	8,73047	8,42285	7,58789	7,24609	7,66602	8,23730	7,69531	8,29102	7,46094	8,16895	8,44727	7,24121	8,28125	8,45215	7,55371	8,09570	7,91992	0,05859
138,05855	21,2	8,04688	8,19824	7,07031	8,07617	8,07617	7,95898	7,29004	8,02734	8,42285	7,73926	8,96484	8,61816	8,80859	7,87598	8,71094	8,39355	7,57813	7,24121	7,65137	8,22266	7,68555	8,28125	7,45605	8,15918	8,44238	7,23633	8,26660	8,44238	7,54883	8,09082	7,90039	0,05371
138,06688	21,2	8,03223	8,17383	7,05566	8,05664	8,05176	7,94922	7,27539	8,02246	8,41309	7,72949	8,97461	8,59375	8,78906	7,85645	8,68164	8,37891	7,56348	7,25098	7,63184	8,20801	7,67090	8,26172	7,44629	8,14453	8,42773	7,23145	8,25684	8,43750	7,54395	8,09082	7,89063	0,05371
